countrycode,country,city,year,subject,value,unit
EST,Estionia,Tallinn,2010,Total land area (km2),"4,326.30",Square kilometres
EST,Estionia,Tallinn,2010,GDP (millions US$),"16,804.88",US Dollar
EST,Estionia,Tallinn,2010,GDP of the metropolitan area as a share of national value (%),59.86,Percentage
EST,Estionia,Tallinn,2010,GDP per capita (US$),"31,661.92",US Dollar
EST,Estionia,Tallinn,2010,Employment (persons),"264,704.00",Persons
EST,Estionia,Tallinn,2010,Employment of the metropolitan area as a share of national value (%),46.6,Percentage
EST,Estionia,Tallinn,2010,Unemployment (persons),"50,407.00",Persons
EST,Estionia,Tallinn,2010,Unemployment of the metropolitan area as a share of national value (%),44.26,Percentage
EST,Estionia,Tallinn,2010,Metropolitan land share of national value (%),9.96,Percentage
EST,Estionia,Tallinn,2010,Population of the city area (persons),"398,756.00",Persons
EST,Estionia,Tallinn,2010,Green area per million people (square meters per million person),"1,468.51",Ratio
EST,Estionia,Tallinn,2010,Total land area of the city (km2),146.99,Square kilometres
EST,Estionia,Tallinn,2010,Population density of the city area (persons per km2),"2,712.81",Ratio
EST,Estionia,Tallinn,2010,Labour productivity,"63,485.55",US Dollar
EST,Estionia,Tallinn,2011,Total population of the metropolitan area (persons),"530,698.00",Persons
EST,Estionia,Tallinn,2011,Population density (persons per km2),122.67,Ratio
EST,Estionia,Tallinn,2011,Total land area (km2),"4,326.30",Square kilometres
EST,Estionia,Tallinn,2011,GDP (millions US$),"18,418.79",US Dollar
EST,Estionia,Tallinn,2011,GDP of the metropolitan area as a share of national value (%),60.6,Percentage
EST,Estionia,Tallinn,2011,GDP per capita (US$),"34,706.73",US Dollar
EST,Estionia,Tallinn,2011,Estimated average exposure to air pollution (PM2.5) based on imagery data,6.58,Micrograms per cubic metre
EST,Estionia,Tallinn,2011,Employment (persons),"285,624.00",Persons
EST,Estionia,Tallinn,2011,Employment of the metropolitan area as a share of national value (%),47.35,Percentage
EST,Estionia,Tallinn,2011,Unemployment (persons),"37,144.00",Persons
EST,Estionia,Tallinn,2011,Unemployment of the metropolitan area as a share of national value (%),43.91,Percentage
EST,Estionia,Tallinn,2011,Metropolitan land share of national value (%),9.96,Percentage
EST,Estionia,Tallinn,2011,Population of the city area (persons),"398,594.00",Persons
EST,Estionia,Tallinn,2011,Green area per million people (square meters per million person),"1,468.68",Ratio
EST,Estionia,Tallinn,2011,Total land area of the city (km2),146.99,Square kilometres
EST,Estionia,Tallinn,2011,Population density of the city area (persons per km2),"2,711.71",Ratio
EST,Estionia,Tallinn,2011,Labour productivity,"64,486.14",US Dollar
EST,Estionia,Tallinn,2012,Total population of the metropolitan area (persons),"530,640.00",Persons
EST,Estionia,Tallinn,2012,Population density (persons per km2),122.65,Ratio
EST,Estionia,Tallinn,2012,Total land area (km2),"4,326.30",Square kilometres
EST,Estionia,Tallinn,2012,GDP (millions US$),"19,514.66",US Dollar
EST,Estionia,Tallinn,2012,GDP of the metropolitan area as a share of national value (%),61.35,Percentage
EST,Estionia,Tallinn,2012,GDP per capita (US$),"36,775.71",US Dollar
EST,Estionia,Tallinn,2012,Employment (persons),"295,346.00",Persons
EST,Estionia,Tallinn,2012,Employment of the metropolitan area as a share of national value (%),48.03,Percentage
EST,Estionia,Tallinn,2012,Unemployment (persons),"28,509.00",Persons
EST,Estionia,Tallinn,2012,Unemployment of the metropolitan area as a share of national value (%),41.73,Percentage
EST,Estionia,Tallinn,2012,Metropolitan land share of national value (%),9.96,Percentage
EST,Estionia,Tallinn,2012,Population of the city area (persons),"398,432.00",Persons
EST,Estionia,Tallinn,2012,Green area per million people (square meters per million person),"1,468.84",Ratio
EST,Estionia,Tallinn,2012,Total land area of the city (km2),146.99,Square kilometres
EST,Estionia,Tallinn,2012,Population density of the city area (persons per km2),"2,710.61",Ratio
EST,Estionia,Tallinn,2012,Labour productivity,"66,073.90",US Dollar
EST,Estionia,Tallinn,2013,Total population of the metropolitan area (persons),"530,584.00",Persons
EST,Estionia,Tallinn,2013,Population density (persons per km2),122.64,Ratio
EST,Estionia,Tallinn,2013,Total land area (km2),"4,326.30",Square kilometres
EST,Estionia,Tallinn,2013,Estimated average exposure to air pollution (PM2.5) based on imagery data,7,Micrograms per cubic metre
EST,Estionia,Tallinn,2013,Employment (persons),"296,049.00",Persons
EST,Estionia,Tallinn,2013,Employment of the metropolitan area as a share of national value (%),47.65,Percentage
EST,Estionia,Tallinn,2013,Unemployment (persons),"25,752.00",Persons
EST,Estionia,Tallinn,2013,Unemployment of the metropolitan area as a share of national value (%),44.05,Percentage
EST,Estionia,Tallinn,2013,Metropolitan land share of national value (%),9.96,Percentage
EST,Estionia,Tallinn,2013,Population of the city area (persons),"398,270.00",Persons
EST,Estionia,Tallinn,2013,Green area per million people (square meters per million person),"1,469.00",Ratio
EST,Estionia,Tallinn,2013,Total land area of the city (km2),146.99,Square kilometres
EST,Estionia,Tallinn,2013,Population density of the city area (persons per km2),"2,709.50",Ratio
EST,Estionia,Tallinn,2014,Total population of the metropolitan area (persons),"530,530.00",Persons
EST,Estionia,Tallinn,2014,Population density (persons per km2),122.63,Ratio
EST,Estionia,Tallinn,2014,Total land area (km2),"4,326.30",Square kilometres
EST,Estionia,Tallinn,2014,Employment (persons),"299,270.00",Persons
EST,Estionia,Tallinn,2014,Employment of the metropolitan area as a share of national value (%),47.9,Percentage
EST,Estionia,Tallinn,2014,Unemployment (persons),"21,532.00",Persons
EST,Estionia,Tallinn,2014,Unemployment of the metropolitan area as a share of national value (%),43.12,Percentage
EST,Estionia,Tallinn,2014,Metropolitan land share of national value (%),9.96,Percentage
EST,Estionia,Tallinn,2014,Population of the city area (persons),"398,108.00",Persons
EST,Estionia,Tallinn,2014,Green area per million people (square meters per million person),"1,469.15",Ratio
EST,Estionia,Tallinn,2014,Total land area of the city (km2),146.99,Square kilometres
EST,Estionia,Tallinn,2014,Population density of the city area (persons per km2),"2,708.40",Ratio
AUT,Austria,Vienna,2008,Total population of the metropolitan area (persons),"2,630,118.00",Persons
AUT,Austria,Vienna,2008,Population density (persons per km2),289.24,Ratio
AUT,Austria,Vienna,2008,Total land area (km2),"9,093.06",Square kilometres
AUT,Austria,Vienna,2008,GDP (millions US$),"128,232.53",US Dollar
AUT,Austria,Vienna,2008,GDP of the metropolitan area as a share of national value (%),35.95,Percentage
AUT,Austria,Vienna,2008,GDP per capita (US$),"48,755.43",US Dollar
AUT,Austria,Vienna,2008,CO2 emissions per capita  (tonnes per inhabitant),14.23,Tonnes
AUT,Austria,Vienna,2008,Estimated average exposure to air pollution (PM2.5) based on imagery data,16.77,Micrograms per cubic metre
AUT,Austria,Vienna,2008,Employment (persons),"1,255,522.00",Persons
AUT,Austria,Vienna,2008,Employment of the metropolitan area as a share of national value (%),31.43,Percentage
AUT,Austria,Vienna,2008,Unemployment (persons),"73,227.00",Persons
AUT,Austria,Vienna,2008,Unemployment of the metropolitan area as a share of national value (%),42.57,Percentage
AUT,Austria,Vienna,2008,CO2 emissions per capita from transport (tonnes per inhabitant),3.39,Tonnes
AUT,Austria,Vienna,2008,Metropolitan land share of national value (%),11.03,Percentage
AUT,Austria,Vienna,2008,CO2 energy emissions of the metropolitan area as a share of the national energy industry emissions (%),54.87,Percentage
AUT,Austria,Vienna,2008,CO2 emissions per capita from energy industry (tonnes per inhabitant),3.29,Tonnes
AUT,Austria,Vienna,2008,CO2 transport emissions of the metropolitan area as a share of the national transport emissions from transport (%),38.46,Percentage
AUT,Austria,Vienna,2008,Green area per million people (square meters per million person),235.79,Ratio
AUT,Austria,Vienna,2008,Population of the city area (persons),"1,674,786.00",Persons
AUT,Austria,Vienna,2008,Total land area of the city (km2),413.19,Square kilometres
AUT,Austria,Vienna,2008,CO2 emissions of the metropolitan area as a share of national value (%),44.04,Percentage
AUT,Austria,Vienna,2008,Labour productivity,"102,134.84",US Dollar
AUT,Austria,Vienna,2008,Population density of the city area (persons per km2),"4,053.31",Ratio
AUT,Austria,Vienna,2009,Total population of the metropolitan area (persons),"2,656,523.00",Persons
AUT,Austria,Vienna,2009,Population density (persons per km2),292.15,Ratio
AUT,Austria,Vienna,2009,Total land area (km2),"9,093.06",Square kilometres
AUT,Austria,Vienna,2009,GDP (millions US$),"124,490.80",US Dollar
AUT,Austria,Vienna,2009,GDP of the metropolitan area as a share of national value (%),36.28,Percentage
AUT,Austria,Vienna,2009,GDP per capita (US$),"46,862.31",US Dollar
AUT,Austria,Vienna,2009,Employment (persons),"1,262,425.00",Persons
AUT,Austria,Vienna,2009,Employment of the metropolitan area as a share of national value (%),31.7,Percentage
AUT,Austria,Vienna,2009,Unemployment (persons),"85,061.00",Persons
AUT,Austria,Vienna,2009,Unemployment of the metropolitan area as a share of national value (%),38.16,Percentage
AUT,Austria,Vienna,2009,Metropolitan land share of national value (%),11.03,Percentage
AUT,Austria,Vienna,2009,Green area per million people (square meters per million person),233.44,Ratio
AUT,Austria,Vienna,2009,Population of the city area (persons),"1,693,395.00",Persons
AUT,Austria,Vienna,2009,Total land area of the city (km2),413.19,Square kilometres
AUT,Austria,Vienna,2009,Labour productivity,"98,612.43",US Dollar
AUT,Austria,Vienna,2009,Population density of the city area (persons per km2),"4,098.34",Ratio
AUT,Austria,Vienna,2010,Total population of the metropolitan area (persons),"2,683,251.00",Persons
AUT,Austria,Vienna,2010,Population density (persons per km2),295.09,Ratio
AUT,Austria,Vienna,2010,Total land area (km2),"9,093.06",Square kilometres
AUT,Austria,Vienna,2010,GDP (millions US$),"126,318.86",US Dollar
AUT,Austria,Vienna,2010,GDP of the metropolitan area as a share of national value (%),36.13,Percentage
AUT,Austria,Vienna,2010,GDP per capita (US$),"47,076.79",US Dollar
AUT,Austria,Vienna,2010,Employment (persons),"1,276,765.00",Persons
AUT,Austria,Vienna,2010,Employment of the metropolitan area as a share of national value (%),31.79,Percentage
AUT,Austria,Vienna,2010,Unemployment (persons),"81,813.00",Persons
AUT,Austria,Vienna,2010,Unemployment of the metropolitan area as a share of national value (%),40.22,Percentage
AUT,Austria,Vienna,2010,Metropolitan land share of national value (%),11.03,Percentage
AUT,Austria,Vienna,2010,Green area per million people (square meters per million person),231.12,Ratio
AUT,Austria,Vienna,2010,Population of the city area (persons),"1,712,211.00",Persons
AUT,Austria,Vienna,2010,Total land area of the city (km2),413.19,Square kilometres
AUT,Austria,Vienna,2010,Labour productivity,"98,936.65",US Dollar
AUT,Austria,Vienna,2010,Population density of the city area (persons per km2),"4,143.88",Ratio
AUT,Austria,Vienna,2011,Total population of the metropolitan area (persons),"2,710,331.00",Persons
AUT,Austria,Vienna,2011,Population density (persons per km2),298.07,Ratio
AUT,Austria,Vienna,2011,Total land area (km2),"9,093.06",Square kilometres
AUT,Austria,Vienna,2011,GDP (millions US$),"129,024.35",US Dollar
AUT,Austria,Vienna,2011,GDP of the metropolitan area as a share of national value (%),35.8,Percentage
AUT,Austria,Vienna,2011,GDP per capita (US$),"47,604.65",US Dollar
AUT,Austria,Vienna,2011,Estimated average exposure to air pollution (PM2.5) based on imagery data,17.43,Micrograms per cubic metre
AUT,Austria,Vienna,2011,Employment (persons),"1,292,731.00",Persons
AUT,Austria,Vienna,2011,Employment of the metropolitan area as a share of national value (%),31.9,Percentage
AUT,Austria,Vienna,2011,Unemployment (persons),"82,421.00",Persons
AUT,Austria,Vienna,2011,Unemployment of the metropolitan area as a share of national value (%),42.53,Percentage
AUT,Austria,Vienna,2011,Metropolitan land share of national value (%),11.03,Percentage
AUT,Austria,Vienna,2011,Green area per million people (square meters per million person),228.81,Ratio
AUT,Austria,Vienna,2011,Population of the city area (persons),"1,731,236.00",Persons
AUT,Austria,Vienna,2011,Total land area of the city (km2),413.19,Square kilometres
AUT,Austria,Vienna,2011,Labour productivity,"99,807.58",US Dollar
AUT,Austria,Vienna,2011,Population density of the city area (persons per km2),"4,189.93",Ratio
AUT,Austria,Vienna,2012,Total population of the metropolitan area (persons),"2,737,753.00",Persons
AUT,Austria,Vienna,2012,Population density (persons per km2),301.08,Ratio
AUT,Austria,Vienna,2012,Total land area (km2),"9,093.06",Square kilometres
AUT,Austria,Vienna,2012,GDP (millions US$),"129,515.54",US Dollar
AUT,Austria,Vienna,2012,GDP of the metropolitan area as a share of national value (%),35.63,Percentage
AUT,Austria,Vienna,2012,GDP per capita (US$),"47,307.24",US Dollar
AUT,Austria,Vienna,2012,Employment (persons),"1,301,704.00",Persons
AUT,Austria,Vienna,2012,Employment of the metropolitan area as a share of national value (%),31.87,Percentage
AUT,Austria,Vienna,2012,Unemployment (persons),"92,216.00",Persons
AUT,Austria,Vienna,2012,Unemployment of the metropolitan area as a share of national value (%),44.14,Percentage
AUT,Austria,Vienna,2012,Metropolitan land share of national value (%),11.03,Percentage
AUT,Austria,Vienna,2012,Green area per million people (square meters per million person),226.52,Ratio
AUT,Austria,Vienna,2012,Population of the city area (persons),"1,750,472.00",Persons
AUT,Austria,Vienna,2012,Total land area of the city (km2),413.19,Square kilometres
AUT,Austria,Vienna,2012,Labour productivity,"99,496.92",US Dollar
AUT,Austria,Vienna,2012,Population density of the city area (persons per km2),"4,236.48",Ratio
AUT,Austria,Vienna,2013,Total population of the metropolitan area (persons),"2,765,519.00",Persons
AUT,Austria,Vienna,2013,Population density (persons per km2),304.14,Ratio
AUT,Austria,Vienna,2013,Total land area (km2),"9,093.06",Square kilometres
AUT,Austria,Vienna,2013,Estimated average exposure to air pollution (PM2.5) based on imagery data,15.9,Micrograms per cubic metre
AUT,Austria,Vienna,2013,Employment (persons),"1,290,337.00",Persons
AUT,Austria,Vienna,2013,Employment of the metropolitan area as a share of national value (%),31.44,Percentage
AUT,Austria,Vienna,2013,Unemployment (persons),"97,549.00",Persons
AUT,Austria,Vienna,2013,Unemployment of the metropolitan area as a share of national value (%),42.17,Percentage
AUT,Austria,Vienna,2013,Metropolitan land share of national value (%),11.03,Percentage
AUT,Austria,Vienna,2013,Green area per million people (square meters per million person),224.24,Ratio
AUT,Austria,Vienna,2013,Population of the city area (persons),"1,769,922.00",Persons
AUT,Austria,Vienna,2013,Total land area of the city (km2),413.19,Square kilometres
